도로명,지번주소,위도,경도
"서울특별시 강서구 공항대로43길 104 (등촌동, 등촌주공7,8단지아파트)","서울특별시 강서구 등촌동 707번지 등촌주공7,8단지아파트",37.5608052,126.851686
"서울특별시 강서구 공항대로43길 104 (등촌동, 등촌주공7,8단지아파트)","서울특별시 강서구 등촌동 707번지 등촌주공7,8단지아파트",37.5608052,126.851686
서울특별시 종로구 종로17길 52,서울특별시 종로구 낙원동 236-1 낙원빌딩,37.5724201,126.9885377
"서울특별시 은평구 통일로 630 (녹번동, 래미안베라힐즈)",서울특별시 은평구 녹번동 21-134 래미안베라힐즈,37.6028465,126.9359538
"서울특별시 강남구 개포로110길 50 (일원동, 래미안 루체하임)",서울특별시 강남구 일원동 741번지 래미안 루체하임,37.4893032,127.0798635
"서울특별시 성북구 숭인로 50 (길음동, 래미안길음센터피스)",서울특별시 성북구 길음동 498-1 래미안길음센터피스,37.6104226,127.0275786
서울특별시 마포구 토정로31길 23 (용강동),서울특별시 마포구 용강동 502 래미안 마포 리버웰,37.5423483,126.9418722
서울특별시 마포구 독막로20나길 21,서울특별시 마포구 상수동 398 래미안 밤섬리베뉴Ⅱ,37.5466459,126.9272235
"서울특별시 강남구 선릉로 8 (개포동, 래미안블레스티지)",서울특별시 강남구 개포동 1280번지 래미안블레스티지,37.4812001,127.0644352
"서울특별시 강남구 선릉로 8 (개포동, 래미안블레스티지)",서울특별시 강남구 개포동 1280번지 래미안블레스티지,37.4812001,127.0644352
"서울특별시 강동구 양재대로 1650 (명일동, 래미안 솔베뉴)",서울특별시 강동구 명일동 359번지 래미안 솔베뉴,37.552763,127.1453592
서울특별시 성동구 매봉길 15,서울특별시 성동구 옥수동 561 래미안 옥수 리버젠,37.5449681,127.0138606
서울특별시 성동구 매봉길 15,서울특별시 성동구 옥수동 561 래미안 옥수 리버젠,37.5449681,127.0138606
"서울특별시 성북구 장월로 160 (장위동, 래미안장위포레카운티)",서울특별시 성북구 장위동 144번지 24호 래미안장위포레카운티,37.618671,127.0520405
"서울특별시 성북구 한천로 713 (장위동, 래미안장위퍼스트하이)",서울특별시 성북구 장위동 173-114 래미안장위퍼스트하이,37.6191743,127.0523483
"서울특별시 성동구 금호로 107 (금호동2가, 래미안하이리버)",서울특별시 성동구 금호동2가 1217 래미안하이리버,37.5513012,127.0245486
서울특별시 성북구 한천로58길 307 (석관동),서울특별시 성북구 석관동 382,37.6101172,127.0700397
서울특별시 광진구 능동로 92 롯데백화점 건대스타시티 안전실,서울특별시 광진구 자양동 227-342 롯데백화점 롯데백화점 건대스타시티 안전실,37.5387939,127.0711478
"서울특별시 강남구 언주로 508, 공무원연금공단 (역삼동)",서울특별시 강남구 역삼동 701 공무원연금공단,37.503862,127.0431764
"서울특별시 강서구 마곡중앙1로 71 (마곡동, 마곡13단지힐스테이트마스터)",서울특별시 강서구 마곡동 748 마곡13단지힐스테이트마스터,37.5577741,126.8183905
"서울특별시 강서구 마곡중앙1로 71 (마곡동, 마곡13단지힐스테이트마스터)",서울특별시 강서구 마곡동 748 마곡13단지힐스테이트마스터,37.5577741,126.8183905
서울특별시 강서구 강서로47길 108,서울특별시 강서구 내발산동 742 마곡수명산파크1단지아파트,37.5543876,126.8302104
서울특별시 강서구 마곡중앙3로 74 .,서울특별시 강서구 마곡동 725-1 마곡힐스테이트 .,37.5640483,126.8178445
서울특별시 강서구 마곡중앙3로 74 .,서울특별시 강서구 마곡동 725-1 마곡힐스테이트 .,37.5640483,126.8178445
"서울특별시 마포구 월드컵로25길 190, 마포구민체육센터 (망원동)",서울특별시 마포구 망원동 450-3 마포구민체육센터,37.557793,126.8972337
"서울특별시 마포구 월드컵로 212, 마포구보건소 (성산동)",서울특별시 마포구 성산동 370 마포구청,37.5662611,126.9019455
"서울특별시 마포구 월드컵로 212, 마포구보건소 (성산동)",서울특별시 마포구 성산동 370 마포구청,37.5662611,126.9019455
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로 195 (아현동, 마포 래미안 푸르지오)",서울특별시 마포구 아현동 774 마포 래미안 푸르지오,37.5527494,126.9528627
"서울특별시 마포구 마포대로4라길 30 관리동 (마포동, 마포쌍용황금아파트)",서울특별시 마포구 마포동 253 마포쌍용황금아파트 관리동,37.5371038,126.9456319
"서울특별시 마포구 대흥로20길 28, 마포아트센터 (대흥동)",서울특별시 마포구 대흥동 30-3 마포아트센터,37.5499824,126.945554
"서울특별시 마포구 서강대길 40 (대흥동, 마포자이2차아파트)",서울특별시 마포구 대흥동 804 마포자이2차아파트,37.5491843,126.9420171
서울특별시 마포구 성산로 128,서울특별시 마포구 성산동 275-3 마포중앙도서관,37.5637962,126.9084696
서울특별시 마포구 성산로 128,서울특별시 마포구 성산동 275-3 마포중앙도서관,37.5637962,126.9084696
서울특별시 마포구 마포대로 53,서울특별시 마포구 도화동 559 마포트라팰리스 A동,37.5414498,126.9472325
서울특별시 마포구 마포대로 53,서울특별시 마포구 도화동 559 마포트라팰리스 A동,37.5414498,126.9472325
서울특별시 마포구 마포대로 53,서울특별시 마포구 도화동 559 마포트라팰리스 A동,37.5414498,126.9472325
서울특별시 마포구 마포대로 53,서울특별시 마포구 도화동 559 마포트라팰리스 A동,37.5414498,126.9472325
"서울특별시 마포구 희우정로 77 (망원동, 마포한강아이파크)",서울특별시 마포구 망원동 521번지 마포한강아이파크,37.5525963,126.9031338
"서울특별시 마포구 방울내로7길 11, 망원2동주민센터 (망원동)",서울특별시 마포구 망원동 436번지 14호 망원2동주민센터,37.5601333,126.9012625
"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",서울특별시 마포구 서교동 490 메세나폴리스,37.5509391,126.9137859
"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",서울특별시 마포구 서교동 490 메세나폴리스,37.5509391,126.9137859
서울특별시 서초구 강남대로 423 8층 메이드영 성형외과,서울특별시 서초구 서초동 1306-2 한승빌딩 8층 메이드영 성형외과,37.5002611,127.0258631
"서울특별시 영등포구 도림로 156, 명지성모병원 (대림동)",서울특별시 영등포구 대림동 709번지 1호 명지성모병원,37.4938988,126.8989952
서울특별시 영등포구 도림로 156 명지성모병원,서울특별시 영등포구 대림동 709-1 명지성모병원 명지성모병원,37.4939279,126.8992612
서울특별시 영등포구 도림로 156 명지성모병원,서울특별시 영등포구 대림동 709-1 명지성모병원 명지성모병원,37.4939279,126.8992612
"서울특별시 양천구 오목로 299, 목동트라팰리스 (목동)",서울특별시 양천구 목동 962번지 목동트라팰리스,37.5260024,126.8703909
"서울특별시 양천구 오목로 299, 목동트라팰리스 (목동)",서울특별시 양천구 목동 962번지 목동트라팰리스,37.5260024,126.8703909
"서울특별시 양천구 오목로 299, 목동트라팰리스 (목동)",서울특별시 양천구 목동 962번지 목동트라팰리스,37.5260024,126.8703909
"서울특별시 강남구 광평로19길 15 (일원동, 목련타운아파트)","서울특별시 강남구 일원동 716 목련타운아파트 (일원동, 목련타운아파트)",37.4848544,127.0852904
서울특별시 성동구 행당로 120 (행당동),서울특별시 성동구 행당동 322-1 무학중학교,37.5574044,127.0328821
"서울특별시 성북구 화랑로32길 146-20, 문화재청의릉지구관리소 (석관동)",서울특별시 성북구 석관동 409 문화재청의릉지구관리소,37.6038195,127.0558827
서울특별시 서초구 고무래로 71 반포고등학교 (반포동),서울특별시 서초구 반포동 30-19 반포고등학교 반포고등학교,37.5019738,127.0165896
서울특별시 도봉구 방학로15길 26-7,서울특별시 도봉구 방학동 530 신동아3차아파트,37.6603033,127.0230833
서울특별시 도봉구 해등로 295 (방학동) 우성1차아파트,서울특별시 도봉구 방학동 507 우성1차아파트,37.6579642,127.0238773
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
서울특별시 강서구 금낭화로23길 8,서울특별시 강서구 방화동 817 방화7단지동성아파트,37.5796096,126.8121904
"서울특별시 영등포구 여의대방로35가길 19 (신길동, 보라매 SK VIEW)",서울특별시 영등포구 신길동 1583번지 1호 보라매 SK VIEW,37.5022414,126.9178732
"서울특별시 관악구 행운1라길 17, 서울봉천초등학교 (봉천동)",서울특별시 관악구 봉천동 28번지 6호 서울봉천초등학교,37.4835272,126.9560853
서울특별시 노원구 섬밭로 181 경춘선폐선부지 무궁화호 객차내,서울특별시 노원구 하계동 272-2 중현초등학교 경춘선폐선부지 무궁화호 객차내,37.6321002,127.0665471
서울특별시 도봉구 마들로 916,서울특별시 도봉구 도봉동 4-1 방문자센터,37.6894988,127.0479591
서울특별시 종로구 비봉2길 90,서울특별시 종로구 구기동 산3-20,37.6157168,126.9607556
"서울특별시 성북구 정릉로 169, 5층 (정릉동)",서울특별시 성북구 정릉동 675-1 5층,37.6080303,127.0039081
서울특별시 성북구 보국문로 262,서울특별시 성북구 정릉동 산1-1 북한산국립공원,37.6242456,126.9901479
"서울특별시 성북구 보국문로 215, 북한산국립공원 (정릉동)",서울특별시 성북구 정릉동 829 북한산국립공원,37.6180528,126.99767
"서울특별시 서대문구 통일로 510 북한산더샵아파트 관리사무소 (홍은동, 북한산 더샵)",서울특별시 서대문구 홍은동 450-5 북한산 더샵 북한산더샵아파트 관리사무소,37.5945702,126.9411674
"서울특별시 은평구 통일로 660 (녹번동, 북한산푸르지오아파트)",서울특별시 은평구 녹번동 281 북한산푸르지오아파트,37.6067992,126.9365322
"서울특별시 은평구 통일로 660 (녹번동, 북한산푸르지오아파트)",서울특별시 은평구 녹번동 281 북한산푸르지오아파트,37.6067992,126.9365322
"서울특별시 관악구 승방7길 31 (남현동, 사당동아파트)",서울특별시 관악구 남현동 602-220 사당동아파트,37.4720883,126.9808646
서울특별시 동작구 남부순환로 2081 (사당동),서울특별시 동작구 사당동 1044번지 42호,37.4771474,126.9785439
"서울특별시 광진구 아차산로63길 21, 산의마을경로당 (구의동)",서울특별시 광진구 구의동 210-75 산의마을경로당,37.5403103,127.0922876
