행정 구역,업소명,소재지,전화번호,관리구분,입력주소,경도,위도
대구 동구,케이케이(주)달구벌충전소,대구 동구 방촌동 919-7,053-983-6051,자동차충전,대구 동구 방촌동 919-7,128.663167,35.8828739
대구 동구,동원LPG충전소,대구 동구 괴전동 648,053-963-6000,자동차충전,대구 동구 괴전동 648,128.7390245,35.8748242
대구 동구,율하LPG충전소,대구 동구 용계동 668,053-956-3700,자동차충전,대구 동구 용계동 668,128.6894023,35.8724062
대구 북구,대성산업(주)남경대성LPG충전소," 대구 북구 금호동 219,220-9 ",053-311-0311,자동차충전,"대구 북구 금호동 219,220-9 ",128.5252529,35.8974184
대구 북구,대구개인택시조합충전소,대구 북구 검단동 산 8-3 (A동),053-382-6300,자동차충전,대구 북구 검단동 산 8-3 (A동),128.6260465,35.9101125
대구 북구,대성산업(주)대구가스부,대구 북구 칠성동2가 66,053-358-6124,용기+자동차+13kg용기,대구 북구 칠성동2가 66,128.5903581,35.8814332
대구 북구,대구개인택시운송사업조합제4충전소,대구 북구 읍내동 378,053-321-0095,자동차충전,대구 북구 읍내동 378,128.5522441,35.9605243
대구 북구,대구개인택시운송조합 제5충전소,대구 북구 노원동3가 636,053-327-7710,자동차충전,대구 북구 노원동3가 636,128.5579714,35.890502
대구 북구,(주)팔달에너지," 대구 북구 매천동 269-11,269-14,269-15 ",053-314-4001,자동차충전,"대구 북구 매천동 269-11,269-14,269-15 ",128.548198,35.9076089
대구 북구,서변엘피지충전소,대구 북구 서변동 1290-57,053-939-1991,자동차충전,대구 북구 서변동 1290-57,128.599313,35.913115
대구 북구,북대구LPG충전소,대구 북구 산격동 758-13,053-384-5177,자동차충전,대구 북구 산격동 758-13,128.5943065,35.9014589
대구 북구,(주)한신가스,대구 북구 침산1동 842,053-341-0041,용기+자동차+탱크+13kg용기,대구 북구 침산1동 842,128.5848424,35.9009826
대구 북구,(주)대평제2LPG충전소," 대구 북구 복현동 400-1,2,6번지 ",053-953-9000,자동차충전,"대구 북구 복현동 400-1,2,6번지 ",128.6151872,35.8970095
대구 북구,경원LPG충전소,대구 북구 금호동 451-1,053-312-2552,자동차+탱크,대구 북구 금호동 451-1,128.5256869,35.8960375
대구 북구,(주)칠곡아이씨충전소,대구 북구 태전동 135-3,053-327-2277,용기+자동차+탱크+13kg용기+부탄,대구 북구 태전동 135-3,128.5382804,35.9236611
대구 서구,신대한LPG,대구 서구 평리동 1403-1,053-566-2609,자동차충전,대구 서구 평리동 1403-1,128.5547976,35.8690023
대구 서구,화성가스(주)," 대구 서구 중리동 1120-1,22,785 ",053-565-0223,용기+자동차+탱크+13kg용기,"대구 서구 중리동 1120-1,22,785 ",128.5380387,35.8633821
대구 서구,청구엘피지충전소,대구 서구 중리동 292-28,053-552-1123,자동차충전,대구 서구 중리동 292-28,128.5412726,35.8683789
대구 서구,경북산소(주),대구 서구 이현동 42-91,053-562-1614,용기충전,대구 서구 이현동 42-91,128.5459389,35.8770916
대구 서구,서대구IC충전소,대구 서구 이현동 42-420,053-566-0009,자동차충전,대구 서구 이현동 42-420,128.5382488,35.8780907
대구 서구,대구개인택시운송사업조합 제6충전소,대구 서구 이현동 45-191,053-554-9192,자동차충전,대구 서구 이현동 45-191,128.5340894,35.8688798
대구 수성구,상동엘피지충전소," 대구 수성구 상동 675-11,675-12번지 ",053-764-5050,자동차충전,"대구 수성구 상동 675-11,675-12번지 ",128.6078587,35.829466
대구 수성구,대공원충전소(주),대구 수성구 범어1동 775-64,053-763-6022,자동차충전,대구 수성구 범어1동 775-64,128.6247919,35.8533723
대구 수성구,대구개인택시운송사업조합제1충전소,대구 수성구 중동 7-1번지외,053-763-0153,자동차충전,대구 수성구 중동 7-1번지외,128.6135583,35.8509786
대구 수성구,(주)동일가스,대구 수성구 중동 551-8,053-762-8855,자동차충전,대구 수성구 중동 551-8,128.6084504,35.84173
대구 수성구,(주)동산가스충전소,대구 수성구 황금동 546,053-763-8877,자동차충전,대구 수성구 황금동 546,128.6247814,35.8407359
대구 수성구,동대구가스충전소,대구 수성구 만촌1동 416-8,053-755-0401,자동차충전,대구 수성구 만촌1동 416-8,128.6304481,35.867196
인천 강화군,(주)일영 강화LPG충전소,인천 강화군 강화읍 갑곳리 343-5,032-932-2270,자동차충전,인천 강화군 강화읍 갑곳리 343-5,126.4974758,37.7413797
인천 강화군,강화에너지," 인천 강화군 강화읍 남산리 262,248-1 ",032-933-0950,자동차충전,"인천 강화군 강화읍 남산리 262,248-1 ",126.4886133,37.7375544
인천 계양구,서운가스충전소," 인천 계양구 서운동 149-6,7,8,170 ",032-544-1707,자동차충전,"인천 계양구 서운동 149-6,7,8,170 ",126.7530371,37.5306327
인천 계양구,협진충전소,인천 계양구 작전동 429-9,032-545-3225,자동차충전,인천 계양구 작전동 429-9,126.7228335,37.5257327
인천 계양구,장기충전소,인천 계양구 장기동 104-1,032-521-0336,자동차충전,인천 계양구 장기동 104-1,126.7375334,37.5757982
인천 계양구,계양에너지," 인천 계양구 동양동 53-2,53-7 ",032-553-7260,자동차충전,"인천 계양구 동양동 53-2,53-7 ",126.7700296,37.5616799
인천 계양구,서일산업(주)갈현가스,인천 계양구 갈현동 67-3,032-508-1943,자동차충전,인천 계양구 갈현동 67-3,126.7296173,37.5753078
인천 남동구,(주)가스코," 인천 남동구 간석동 238-1,2 ",032-422-0066,자동차충전,"인천 남동구 간석동 238-1,2 ",126.705993,37.4671359
인천 남동구,(자)한성가스,인천 남동구 간석4동 617-8,032-422-1277,자동차충전,인천 남동구 간석4동 617-8,126.6907944,37.4661666
인천 남동구,스마일충전소,인천 남동구 염전로 403,032-873-8069,자동차충전,인천 남동구 염전로 403,126.684889,37.4696601
인천 남동구,(주)남동가스충전소,인천 남동구 구월동 826-2,032-467-0038,자동차충전,인천 남동구 구월동 826-2,126.7069877,37.4382508
인천 남동구,대공원충전소," 인천 남동구 서창동 2,4,5 ",032-465-0323,자동차충전,"인천 남동구 서창동 2,4,5 ",126.756203,37.4455097
인천 남동구,논현충전소,인천 남동구 고잔동 246-15 외 2필지,032-446-9094,자동차충전,인천 남동구 고잔동 246-15 외 2필지,126.7115892,37.3985473
인천 남동구,장수충전소," 인천 남동구 장수동 488-3,9,489 ",032-472-1876,자동차충전,"인천 남동구 장수동 488-3,9,489 ",126.746756,37.4495366
인천 동구,인천개인택시 복지제1충전소,인천 동구 송림동 297-14,032-578-4213,자동차충전,인천 동구 송림동 297-14,126.6632111,37.4814815
인천 동구,한일가스산업(주) 송현충전소," 인천 동구 송현동 1-775(잡), 1-849(잡) ",032-761-5411,자동차충전,"인천 동구 송현동 1-775(잡), 1-849(잡) ",126.6462542,37.4882263
인천 미추홀구,(주)청양엘피지 신기촌충전소,인천 미추홀구 주안7동 1462-7,032-867-8181,자동차충전,인천 미추홀구 주안7동 1462-7,126.6792053,37.4483144
인천 미추홀구,주안역엘피지충전소,인천 미추홀구 주안1동 239-1,032-873-8284,자동차충전,인천 미추홀구 주안1동 239-1,126.6785826,37.4644358
인천 미추홀구,송강충전소,인천 미추홀구 용현4동 287-1,032-866-8935,자동차충전,인천 미추홀구 용현4동 287-1,126.6525682,37.4476713
인천 미추홀구,인천LPG충전소,인천 미추홀구 학익동 401-66,032-865-0082,용기+13kg용기,인천 미추홀구 학익동 401-66,126.6533945,37.4457075
인천 미추홀구,도화LPG충전소,인천 미추홀구 도화동 424-1,032-867-5600,자동차충전,인천 미추홀구 도화동 424-1,126.6730319,37.4606254
인천 미추홀구,도화충전소,인천 미추홀구 도화동 624-6,032-875-1182,자동차충전,인천 미추홀구 도화동 624-6,126.6647173,37.4648206
인천 미추홀구,(주)성림가스충전소,인천 미추홀구 주안5동 35-1 외 1필지,032-422-3301,용기+자동차+13kg용기,인천 미추홀구 주안5동 35-1 외 1필지,126.6904094,37.4655586
인천 미추홀구,(주)그린가스충전소," 인천 미추홀구 용현동 627-540, 631 ",032-883-8822,자동차충전,"인천 미추홀구 용현동 627-540, 631 ",126.6306956,37.4504113
인천 부평구,수도석유(주)십정충전소," 인천 부평구 십정동 557-1,4,5,19,20,24 ",032-575-5180,자동차충전,"인천 부평구 십정동 557-1,4,5,19,20,24 ",126.6906229,37.473409
인천 부평구,(주)대지가스삼산충전소,인천 부평구 삼산동 106-43,032-529-5800,자동차충전,인천 부평구 삼산동 106-43,126.7490485,37.516093
인천 부평구,청천LPG충전소,인천 부평구 청천동 67-30,032-502-9966,자동차충전,인천 부평구 청천동 67-30,126.6916024,37.522895
인천 부평구,지에스부평충전소,인천 부평구 청천동 400-6,032-511-6583,자동차충전,인천 부평구 청천동 400-6,126.7098581,37.5184646
인천 부평구,(주)태보에너지,인천 부평구 일신동 3-4,032-502-1171,자동차충전,인천 부평구 일신동 3-4,126.7506352,37.4833304
인천 부평구,일신충전소,인천 부평구 일신동 79-38,032-507-7861,자동차충전,인천 부평구 일신동 79-38,126.7476591,37.4841549
인천 부평구,한국지엠(주),인천 부평구 청천동 199-1,032-520-2537,자동차충전,인천 부평구 청천동 199-1,126.7120539,37.509172
인천 부평구,부평충전소,인천 부평구 청천동 396-14,032-502-2580,자동차충전,인천 부평구 청천동 396-14,126.7099824,37.5204392
인천 부평구,부평LPG충전소,인천 부평구 갈산동 185-10번지외3필지,032-507-8548,자동차충전,인천 부평구 갈산동 185-10번지외3필지,126.7210641,37.5107566
인천 부평구,주식회사토우,인천 부평구 갈산동 421-1,032-529-5145,용기+자동차+탱크+13kg용기,인천 부평구 갈산동 421-1,126.7230391,37.5229598
인천 부평구,개인택시복지제2충전소,인천 부평구 청천동 391-10,032-516-5801,자동차충전,인천 부평구 청천동 391-10,126.7050797,37.5213586
인천 부평구,다원에프엔씨(주)송내가스,인천 부평구 구산동 12-5,032-518-6001,용기+자동차+13kg용기,인천 부평구 구산동 12-5,126.7525149,37.4831611
인천 부평구,부평IC충전소,인천 부평구 청천동 437-1,032-506-8880,자동차충전,인천 부평구 청천동 437-1,126.7213997,37.522906
인천 부평구,구산충전소,인천 부평구 구산동 3-1,032-527-9898,자동차충전,인천 부평구 구산동 3-1,126.7537263,37.4837505
인천 서구,천일충전소," 인천 서구 백석동 210,210-8,16,209-8 ",032-569-5191,자동차충전,"인천 서구 백석동 210,210-8,16,209-8 ",126.6630748,37.5797537
인천 서구,청라충전소," 인천 서구 가좌동 602-24,44 ",032-467-5145,자동차충전,"인천 서구 가좌동 602-24,44 ",126.6484078,37.4923325
인천 서구,우리에너지,인천 서구 금곡동 237-3,032-566-4655,자동차충전,인천 서구 금곡동 237-3,126.6441164,37.6094508
인천 서구,점보충전소," 인천 서구 가좌동 287-7,8,9 ",032-575-8181,자동차충전,"인천 서구 가좌동 287-7,8,9 ",126.6802403,37.4858717
인천 서구,경일석유(주)백범가좌충전소," 인천 서구 가좌동 484-1,14,17 ",032-582-5188,자동차충전,"인천 서구 가좌동 484-1,14,17 ",126.6858174,37.4779689
인천 서구,(주)지가스,인천 서구 왕길동 209-1 LPG충전소,032-569-7085,자동차충전,인천 서구 왕길동 209-1 LPG충전소,126.6632758,37.593199
인천 서구,태능가스(주)대지충전소,인천 서구 방축로 345,032-583-3322,자동차충전,인천 서구 방축로 345,126.6816906,37.4741206
인천 서구,(주)이은에너지," 인천 서구 가좌동 178-12,178-124 ",032-572-2972,자동차충전,"인천 서구 가좌동 178-12,178-124 ",126.6637787,37.4845244
인천 서구,서울가스(주)," 인천 서구 가좌동 158-5,6 ",032-575-5331,용기+자동차+13kg용기,"인천 서구 가좌동 158-5,6 ",126.6749308,37.4913626
인천 서구,(주)그린에너지 대화충전소,인천 서구 왕길동 111,032-567-2263,자동차충전,인천 서구 왕길동 111,126.6560862,37.5912793
인천 서구,서인천LPG충전소,인천 서구 경명대로 442 (경서동),032-568-1547,자동차충전,인천 서구 경명대로 442 (경서동),126.6572067,37.5522153
인천 서구,(주)이대일나누리충전소,인천 서구 가좌동 173-328,032-584-0888,자동차충전,인천 서구 가좌동 173-328,126.6606532,37.4936614
인천 서구,태양엘피지(주),인천 서구 가좌동 173-117,032-573-2222,자동차충전,인천 서구 가좌동 173-117,126.6620439,37.4987409
인천 서구,불로충전소,인천 서구 불로동 21-16,032-564-4896,자동차충전,인천 서구 불로동 21-16,126.6771768,37.6113307
인천 서구,지엠테크니컬센터코리아(주),인천 서구 원창동 401-8,032-590-6024,자동차충전,인천 서구 원창동 401-8,126.6426597,37.5206397
인천 서구,금곡가스프라자," 인천 서구 금곡동 161,162-3 ",032-562-8010,자동차+13kg용기,"인천 서구 금곡동 161,162-3 ",126.645674,37.6059998
인천 서구,극동유화(주) 한일충전소,인천 서구 가좌동 574-21,032-576-2131,용기+탱크+13kg용기,인천 서구 가좌동 574-21,126.6706391,37.4859623
인천 서구,(주)엘피지뱅크,인천 서구 석남동 222-3,032-571-1851,용기충전,인천 서구 석남동 222-3,126.6663959,37.5077552
인천 서구,경서충전소," 인천 서구 경서동 350-11,12,113 ",032-568-2022,자동차+13kg용기,"인천 서구 경서동 350-11,12,113 ",126.6498142,37.5492207
인천 서구,청라에너지,인천 서구 연희동 621-16,032-562-7728,자동차충전,인천 서구 연희동 621-16,126.66367,37.5375661
인천 연수구,(주)E1 인천기지,인천 연수구 송도동 382,032-810-2133,탱크로리,인천 연수구 송도동 382,126.6121975,37.3486135
인천 연수구,위드엘피지(주),인천 연수구 동춘동 916,032-858-7888,자동차충전,인천 연수구 동춘동 916,126.6638447,37.395026
인천 연수구,인천터미널충전소,인천 연수구 선학동 8-1,032-421-0362,자동차충전,인천 연수구 선학동 8-1,126.703809,37.4384502
인천 옹진군,동서가스충전소,인천 옹진군 백령면 진촌리 1255-14,032-508-1940,용기+자동차+탱크,인천 옹진군 백령면 진촌리 1255-14,124.7156086,37.9607366
인천 중구,서일산업(주)강원가스,인천 중구 항동7가 70-4,032-883-0289,용기+자동차+13kg용기,인천 중구 항동7가 70-4,126.599235,37.4484297
